bar_id,boltz_id,model,canonical_bar,song,attribution,iconicity,seq_len,plddt,ptm,confidence,pde
bar_0,b0,0,"I told him it’s no friends in the game
You ain’t learn that yet?
All them bridges you came over
Don’t burn that yet",Super Freaky Girl (Queen Mix),primary,0.9938,88,0.41685038805007935,0.3000980317592621,0.3934999406337738,3.113825559616089
bar_0,b0,1,"I told him it’s no friends in the game
You ain’t learn that yet?
All them bridges you came over
Don’t burn that yet",Super Freaky Girl (Queen Mix),primary,0.9938,88,0.418500691652298,0.28171080350875854,0.39114269614219666,3.0490691661834717
bar_0,b0,2,"I told him it’s no friends in the game
You ain’t learn that yet?
All them bridges you came over
Don’t burn that yet",Super Freaky Girl (Queen Mix),primary,0.9938,88,0.3996472656726837,0.28612998127937317,0.37694379687309265,3.2208828926086426
bar_0,b0,3,"I told him it’s no friends in the game
You ain’t learn that yet?
All them bridges you came over
Don’t burn that yet",Super Freaky Girl (Queen Mix),primary,0.9938,88,0.4092595875263214,0.2327936589717865,0.37396642565727234,3.2415452003479004
bar_0,b0,4,"I told him it’s no friends in the game
You ain’t learn that yet?
All them bridges you came over
Don’t burn that yet",Super Freaky Girl (Queen Mix),primary,0.9938,88,0.40400275588035583,0.24883762001991272,0.37296971678733826,3.230929136276245
bar_1,b1,0,"No, you can't bone it, n*ga, ain't no Lisa here
She gon' dread dissin' Nicki like Lisa hair
I buy, lil n*ga, ain't no leaser here",Changed It,primary,0.9365,92,0.4115823805332184,0.28799697756767273,0.3868653178215027,3.3276546001434326
bar_1,b1,1,"No, you can't bone it, n*ga, ain't no Lisa here
She gon' dread dissin' Nicki like Lisa hair
I buy, lil n*ga, ain't no leaser here",Changed It,primary,0.9365,92,0.41512531042099,0.2673000991344452,0.3855602741241455,3.388277292251587
bar_1,b1,2,"No, you can't bone it, n*ga, ain't no Lisa here
She gon' dread dissin' Nicki like Lisa hair
I buy, lil n*ga, ain't no leaser here",Changed It,primary,0.9365,92,0.40125739574432373,0.2920650541782379,0.3794189393520355,3.3488287925720215
bar_1,b1,3,"No, you can't bone it, n*ga, ain't no Lisa here
She gon' dread dissin' Nicki like Lisa hair
I buy, lil n*ga, ain't no leaser here",Changed It,primary,0.9365,92,0.39761874079704285,0.2509252429008484,0.3682800233364105,3.4080910682678223
bar_1,b1,4,"No, you can't bone it, n*ga, ain't no Lisa here
She gon' dread dissin' Nicki like Lisa hair
I buy, lil n*ga, ain't no leaser here",Changed It,primary,0.9365,92,0.38207995891571045,0.2635248601436615,0.35836896300315857,3.5933706760406494
bar_10,b10,0,"It was back in '07, did a couple of tapes. Did a couple DVDs, made a couple mistakes. Didn't know what I was doing, but I put on a cape. Now it's, ""Which world tour should I go on today?",I’m The Best,primary,0.6889,133,0.3526018261909485,0.22934499382972717,0.32795044779777527,3.8473050594329834
bar_10,b10,1,"It was back in '07, did a couple of tapes. Did a couple DVDs, made a couple mistakes. Didn't know what I was doing, but I put on a cape. Now it's, ""Which world tour should I go on today?",I’m The Best,primary,0.6889,133,0.35083281993865967,0.22385065257549286,0.32543638348579407,3.9554691314697266
bar_10,b10,2,"It was back in '07, did a couple of tapes. Did a couple DVDs, made a couple mistakes. Didn't know what I was doing, but I put on a cape. Now it's, ""Which world tour should I go on today?",I’m The Best,primary,0.6889,133,0.3471074402332306,0.22350531816482544,0.32238703966140747,3.7188613414764404
bar_10,b10,3,"It was back in '07, did a couple of tapes. Did a couple DVDs, made a couple mistakes. Didn't know what I was doing, but I put on a cape. Now it's, ""Which world tour should I go on today?",I’m The Best,primary,0.6889,133,0.3458206057548523,0.2269551306962967,0.32204753160476685,3.894104242324829
bar_10,b10,4,"It was back in '07, did a couple of tapes. Did a couple DVDs, made a couple mistakes. Didn't know what I was doing, but I put on a cape. Now it's, ""Which world tour should I go on today?",I’m The Best,primary,0.6889,133,0.3465512990951538,0.22262634336948395,0.32176631689071655,4.015885353088379
bar_11,b11,0,"When they go against the kid it's gon cost for real
Came straight from the hood with the cross appeal
That's why these big names wanna toss the deal",Hell Yeah,primary,0.5856,118,0.44647660851478577,0.6260610222816467,0.4823935031890869,1.5258550643920898
bar_11,b11,1,"When they go against the kid it's gon cost for real
Came straight from the hood with the cross appeal
That's why these big names wanna toss the deal",Hell Yeah,primary,0.5856,118,0.47159644961357117,0.4966718852519989,0.47661152482032776,1.9471646547317505
bar_11,b11,2,"When they go against the kid it's gon cost for real
Came straight from the hood with the cross appeal
That's why these big names wanna toss the deal",Hell Yeah,primary,0.5856,118,0.48115411400794983,0.44101810455322266,0.4731268882751465,2.392658233642578
bar_11,b11,3,"When they go against the kid it's gon cost for real
Came straight from the hood with the cross appeal
That's why these big names wanna toss the deal",Hell Yeah,primary,0.5856,118,0.47950783371925354,0.40860694646835327,0.465327650308609,2.316697120666504
bar_11,b11,4,"When they go against the kid it's gon cost for real
Came straight from the hood with the cross appeal
That's why these big names wanna toss the deal",Hell Yeah,primary,0.5856,118,0.45846548676490784,0.4341389834880829,0.4536001682281494,2.458171844482422
bar_12,b12,0,"I left my shades in Atlanta so I told my pilot to stop the plane… He busts a U in the air… She say she doing it, WHERE?",Realize,featured,0.5855,88,0.41764065623283386,0.2477961629629135,0.38367176055908203,3.2179863452911377
bar_12,b12,1,"I left my shades in Atlanta so I told my pilot to stop the plane… He busts a U in the air… She say she doing it, WHERE?",Realize,featured,0.5855,88,0.4134569466114044,0.23746973276138306,0.3782595098018646,3.281452178955078
bar_12,b12,2,"I left my shades in Atlanta so I told my pilot to stop the plane… He busts a U in the air… She say she doing it, WHERE?",Realize,featured,0.5855,88,0.39668017625808716,0.24837914109230042,0.36701998114585876,3.3747544288635254
bar_12,b12,3,"I left my shades in Atlanta so I told my pilot to stop the plane… He busts a U in the air… She say she doing it, WHERE?",Realize,featured,0.5855,88,0.38738930225372314,0.2218514382839203,0.3542817533016205,3.4582998752593994
bar_12,b12,4,"I left my shades in Atlanta so I told my pilot to stop the plane… He busts a U in the air… She say she doing it, WHERE?",Realize,featured,0.5855,88,0.36149775981903076,0.19952739775180817,0.3291036784648895,3.47833251953125
bar_13,b13,0,I TRIED TO CHANNEL YOU IN HOPES THAT I MAY STEER YOU BACK BUT ITS LIKE EVERY INTERSECTION WE JUST MISS EACHOTHA,Dear Old Nicki,primary,0.5771,90,0.4673529863357544,0.36621251702308655,0.4471249282360077,2.2440648078918457
bar_13,b13,1,I TRIED TO CHANNEL YOU IN HOPES THAT I MAY STEER YOU BACK BUT ITS LIKE EVERY INTERSECTION WE JUST MISS EACHOTHA,Dear Old Nicki,primary,0.5771,90,0.45616233348846436,0.36821311712265015,0.438572496175766,2.41632080078125
bar_13,b13,2,I TRIED TO CHANNEL YOU IN HOPES THAT I MAY STEER YOU BACK BUT ITS LIKE EVERY INTERSECTION WE JUST MISS EACHOTHA,Dear Old Nicki,primary,0.5771,90,0.45302149653434753,0.35106492042541504,0.43263015151023865,2.47339129447937
bar_13,b13,3,I TRIED TO CHANNEL YOU IN HOPES THAT I MAY STEER YOU BACK BUT ITS LIKE EVERY INTERSECTION WE JUST MISS EACHOTHA,Dear Old Nicki,primary,0.5771,90,0.44424355030059814,0.3847912847995758,0.43235310912132263,2.4060699939727783
bar_13,b13,4,I TRIED TO CHANNEL YOU IN HOPES THAT I MAY STEER YOU BACK BUT ITS LIKE EVERY INTERSECTION WE JUST MISS EACHOTHA,Dear Old Nicki,primary,0.5771,90,0.4437728524208069,0.3809054493904114,0.4311993718147278,2.4311718940734863
bar_14,b14,0,"I never thought you would end up as the enemy I always thought you'd be right here, still defending me I feel so bad for you, lost your identity Made your decision, there's a penalty",Just The Memories,primary,0.5683,143,0.3198566734790802,0.3293849229812622,0.3217623233795166,3.5795092582702637
bar_14,b14,1,"I never thought you would end up as the enemy I always thought you'd be right here, still defending me I feel so bad for you, lost your identity Made your decision, there's a penalty",Just The Memories,primary,0.5683,143,0.3140255808830261,0.24638742208480835,0.30049797892570496,3.743830680847168
bar_14,b14,2,"I never thought you would end up as the enemy I always thought you'd be right here, still defending me I feel so bad for you, lost your identity Made your decision, there's a penalty",Just The Memories,primary,0.5683,143,0.3198567032814026,0.21346379816532135,0.2985781133174896,4.007634162902832
bar_14,b14,3,"I never thought you would end up as the enemy I always thought you'd be right here, still defending me I feel so bad for you, lost your identity Made your decision, there's a penalty",Just The Memories,primary,0.5683,143,0.314785897731781,0.2227044403553009,0.29636961221694946,4.125399589538574
bar_14,b14,4,"I never thought you would end up as the enemy I always thought you'd be right here, still defending me I feel so bad for you, lost your identity Made your decision, there's a penalty",Just The Memories,primary,0.5683,143,0.3124356269836426,0.21280521154403687,0.2925095558166504,4.175445079803467
bar_15,b15,0,"I can't fall for you, can't give my all to you Can't let you think that I'ma let the game stall for you Gotta protect me, you gotta sweat me You said you thought you was ready, and I said, Let's see",I Lied,primary,0.551,148,0.31814637780189514,0.18445347249507904,0.2914077937602997,4.282098770141602
bar_15,b15,1,"I can't fall for you, can't give my all to you Can't let you think that I'ma let the game stall for you Gotta protect me, you gotta sweat me You said you thought you was ready, and I said, Let's see",I Lied,primary,0.551,148,0.31806281208992004,0.18348705768585205,0.2911476790904999,4.555447578430176
